createdAt,plant_stage,air_humidity_percent,soil_humidity_percent,celcius_grade_temperature,precipitation_detected,nitrogen_mg_kg,phosphorus_mg_kg,potassium_mg_kg,altitude_masl,deviceHubId,sectionId,class_intent
2024-05-30 14:00:00,fructificacion,54.95,55.58,21.06,0,28.18,17.34,180.46,1675,HUB-009,SEC-043,optimal_*
2024-03-03 17:00:00,vegetativo,88.84,68.61,18.64,1,24.08,18.32,178.93,1958,HUB-009,SEC-008,excess_humidity_soil
2024-01-31 21:00:00,maduracion,76.42,62.19,22.03,0,27.98,14.42,140.17,1729,HUB-007,SEC-021,optimal_*
2024-04-13 02:00:00,plantula,70.71,57.78,20.91,0,17.15,16.83,227.42,1949,HUB-023,SEC-034,n_deficiency_severe
2024-09-05 18:00:00,vegetativo,77.26,58.72,21.53,1,26.75,14.38,197.59,1736,HUB-021,SEC-022,optimal_*
2024-06-06 17:00:00,maduracion,81.38,44.8,21.35,1,31.29,11.83,183.74,1836,HUB-019,SEC-056,p_deficiency_moderate
2024-05-25 20:00:00,maduracion,59.89,63.18,22.56,0,30.58,9.36,183.48,1618,HUB-025,SEC-061,p_deficiency_moderate
2024-12-12 14:00:00,vegetativo,72.72,71.22,18.99,1,26.14,14.08,208.25,1569,HUB-006,SEC-066,fungal_risk_roya_vegetativo
2024-05-16 16:00:00,maduracion,68.01,59.93,21.77,0,24.16,17.95,159.82,1886,HUB-010,SEC-019,optimal_*
2024-09-28 12:00:00,vegetativo,58.13,50.37,22.74,0,13.15,15.33,237.18,1580,HUB-016,SEC-022,n_deficiency_severe
2024-10-01 08:00:00,plantula,56.51,13.07,22.99,0,30.95,14.4,248.16,1558,HUB-020,SEC-023,water_deficit_plantula
2024-06-19 13:00:00,vegetativo,74.6,58.25,23.78,1,26.18,7.04,153.13,1322,HUB-017,SEC-009,p_deficiency_severe
2024-05-13 03:00:00,vegetativo,44.47,60.4,23.96,0,39.3,12.82,188.3,1560,HUB-010,SEC-001,optimal_*
2024-04-10 15:00:00,fructificacion,74.43,19.86,24.39,0,38.15,17.91,169.19,1795,HUB-001,SEC-033,water_deficit_fructificacion
2024-01-21 07:00:00,vegetativo,67.76,67.23,21.15,1,20.1,15.77,170.89,1548,HUB-004,SEC-021,fungal_risk_roya_vegetativo
2024-10-19 23:00:00,vegetativo,82.25,56.47,24.08,1,18.82,17.5,133.88,1584,HUB-010,SEC-059,k_deficiency_moderate
2024-12-04 19:00:00,floracion,91.65,15.74,21.74,0,20.18,19.54,199.31,1873,HUB-006,SEC-047,water_deficit_floracion
2024-01-23 19:00:00,vegetativo,72.02,21.3,21.51,0,35.61,13.43,167.76,1890,HUB-015,SEC-004,water_deficit_vegetativo
2024-08-15 21:00:00,vegetativo,64.25,14.27,22.55,0,32.31,12.41,133.95,1933,HUB-024,SEC-049,water_deficit_vegetativo
2024-01-19 03:00:00,vegetativo,48.13,10.09,24.07,0,29.99,14.24,221.03,1100,HUB-015,SEC-064,water_deficit_vegetativo
2024-04-28 18:00:00,vegetativo,51.17,24.15,23.82,0,24.01,13.78,173.31,1490,HUB-017,SEC-006,water_deficit_vegetativo
2024-01-03 05:00:00,cosecha,56.49,20.82,23.73,0,22.41,15.65,168.63,1727,HUB-019,SEC-021,water_deficit_cosecha
2024-06-24 00:00:00,vegetativo,82.92,59.9,21.08,1,25.84,18.25,120.47,1468,HUB-013,SEC-003,k_deficiency_moderate
2024-08-19 10:00:00,vegetativo,79.3,59.54,20.62,1,33.65,14.79,149.94,1838,HUB-009,SEC-043,fungal_risk_roya_vegetativo
2024-08-30 10:00:00,fructificacion,75.9,49.79,23.41,1,15.2,13.88,219.27,1475,HUB-014,SEC-061,n_deficiency_moderate
2024-08-01 20:00:00,plantula,79.84,72.07,22.21,1,24.02,12.76,168.26,1544,HUB-019,SEC-053,excess_humidity_soil
2024-03-01 21:00:00,maduracion,82.28,63.57,17.85,1,29.65,21.74,235.2,1989,HUB-016,SEC-012,fungal_risk_ojo_gallo_maduracion
2024-08-29 12:00:00,cosecha,94.54,53.28,19.68,1,36.99,17.86,268.68,1506,HUB-021,SEC-052,k_excess
2024-11-10 19:00:00,floracion,70.71,22.08,23.77,0,30.63,11.18,177.51,1794,HUB-025,SEC-061,water_deficit_floracion
2024-05-12 09:00:00,floracion,59.35,16.8,22.47,0,37.28,12.53,217.16,1561,HUB-005,SEC-010,water_deficit_floracion
2024-07-11 13:00:00,maduracion,84.41,63.93,23.1,1,30.23,15.99,197.09,1832,HUB-012,SEC-009,optimal_*
2024-12-20 23:00:00,fructificacion,80.29,58.77,20.3,1,23.24,10.67,157.71,1771,HUB-005,SEC-068,p_deficiency_moderate
2024-09-16 07:00:00,maduracion,66.32,55.13,22.17,1,35.61,17.95,243.32,1500,HUB-008,SEC-002,optimal_*
2024-01-12 01:00:00,plantula,82.23,49.19,21.57,1,11.79,15.33,189.74,2072,HUB-018,SEC-057,n_deficiency_severe
2024-10-22 23:00:00,floracion,85.95,67.38,18.16,1,25.13,6.78,244.15,2164,HUB-007,SEC-050,p_deficiency_severe
2024-06-25 16:00:00,maduracion,75.25,79.48,26.25,1,35.62,20.89,156.9,1399,HUB-011,SEC-035,excess_humidity_soil
2024-03-08 10:00:00,vegetativo,78.13,68.34,19.9,1,35.75,13.88,196.77,1416,HUB-003,SEC-060,fungal_risk_roya_vegetativo
2024-05-26 08:00:00,vegetativo,58.83,60.12,24.84,0,19.41,14.56,207.84,1421,HUB-003,SEC-060,n_deficiency_moderate
2024-08-03 14:00:00,vegetativo,69.23,61.9,21.58,0,33.51,15.15,316.19,1814,HUB-001,SEC-057,k_excess
2024-08-17 09:00:00,vegetativo,73.1,65.25,20.8,1,36.74,12.85,227.55,1803,HUB-002,SEC-044,fungal_risk_roya_vegetativo
2024-06-05 00:00:00,maduracion,70.0,63.63,22.11,1,30.97,16.11,174.38,1553,HUB-014,SEC-003,optimal_*
2024-04-16 03:00:00,floracion,70.57,54.01,23.51,0,31.11,14.31,177.87,1606,HUB-020,SEC-018,optimal_*
2024-10-23 13:00:00,vegetativo,68.09,55.4,19.96,1,26.8,14.92,219.86,1611,HUB-021,SEC-028,optimal_*
2024-05-15 03:00:00,floracion,61.59,22.68,21.26,0,20.47,17.01,175.53,1733,HUB-009,SEC-051,water_deficit_floracion
2024-06-26 02:00:00,vegetativo,60.52,14.75,17.76,0,27.46,15.49,155.19,1790,HUB-005,SEC-044,water_deficit_vegetativo
2024-03-16 05:00:00,vegetativo,64.67,18.16,24.96,0,35.64,13.76,200.24,1452,HUB-025,SEC-006,water_deficit_vegetativo
2024-04-02 04:00:00,plantula,58.02,61.0,23.2,0,30.91,18.2,120.0,1377,HUB-008,SEC-040,optimal_*
2024-01-28 06:00:00,maduracion,72.15,58.56,24.07,0,26.89,10.09,228.11,1750,HUB-013,SEC-037,p_deficiency_moderate
2024-10-22 04:00:00,vegetativo,86.35,44.15,20.66,1,11.41,16.09,176.33,1904,HUB-015,SEC-024,n_deficiency_severe
2024-06-09 05:00:00,vegetativo,60.61,62.99,20.84,0,30.15,15.0,157.08,1517,HUB-025,SEC-002,optimal_*
2024-03-31 19:00:00,vegetativo,76.76,53.99,21.7,1,22.06,19.27,161.45,1721,HUB-014,SEC-019,n_deficiency_moderate
2024-07-03 16:00:00,maduracion,67.44,53.47,23.04,1,33.12,13.57,230.75,1762,HUB-010,SEC-050,fungal_risk_ojo_gallo_maduracion
2024-11-15 04:00:00,floracion,67.05,63.49,19.97,1,32.28,14.29,210.42,1598,HUB-010,SEC-028,fungal_risk_botrytis_floracion
2024-05-03 00:00:00,vegetativo,69.47,23.03,21.35,0,30.83,18.4,214.56,1538,HUB-002,SEC-009,water_deficit_vegetativo
2024-11-25 19:00:00,cosecha,73.66,59.65,23.82,1,16.01,15.18,160.66,1720,HUB-024,SEC-025,n_deficiency_severe
2024-12-10 14:00:00,floracion,78.65,64.21,22.21,1,21.91,16.84,182.29,1300,HUB-012,SEC-047,fungal_risk_botrytis_floracion
2024-05-25 23:00:00,fructificacion,85.05,70.98,23.28,1,29.96,17.24,195.91,1433,HUB-018,SEC-021,excess_humidity_soil
2024-08-09 11:00:00,fructificacion,82.66,52.74,18.58,1,20.51,17.51,320.99,1891,HUB-017,SEC-035,k_excess
2024-10-07 01:00:00,floracion,69.41,72.51,23.88,1,25.28,14.02,170.92,1926,HUB-023,SEC-041,excess_humidity_soil
2024-11-28 22:00:00,fructificacion,58.91,19.27,23.5,0,26.38,16.93,211.72,1531,HUB-017,SEC-065,water_deficit_fructificacion
2024-02-03 19:00:00,vegetativo,84.87,64.05,19.37,1,35.24,14.52,204.04,1716,HUB-017,SEC-028,fungal_risk_roya_vegetativo
2024-02-06 05:00:00,vegetativo,68.16,19.38,18.62,0,29.9,17.0,194.83,2152,HUB-015,SEC-058,water_deficit_vegetativo
2024-07-03 20:00:00,vegetativo,90.6,64.45,17.61,1,21.87,11.38,237.91,2121,HUB-010,SEC-009,fungal_risk_roya_vegetativo
2024-03-06 21:00:00,fructificacion,84.09,63.29,22.36,1,24.59,10.0,190.0,1607,HUB-006,SEC-022,optimal_*
2024-10-01 19:00:00,vegetativo,66.82,21.11,23.34,0,35.36,15.06,180.29,1771,HUB-021,SEC-055,water_deficit_vegetativo
2024-04-23 20:00:00,plantula,59.67,55.96,23.36,0,23.87,8.0,154.91,1847,HUB-003,SEC-053,p_deficiency_moderate
2024-02-17 03:00:00,vegetativo,78.32,26.68,19.73,0,20.14,18.33,180.81,1837,HUB-025,SEC-065,water_deficit_vegetativo
2024-10-17 13:00:00,plantula,71.99,82.79,21.78,1,23.74,12.51,226.23,1506,HUB-020,SEC-028,excess_humidity_soil
2024-03-16 18:00:00,fructificacion,54.64,49.64,24.08,0,34.16,8.7,149.57,1309,HUB-018,SEC-053,p_deficiency_severe
2024-10-30 04:00:00,fructificacion,55.46,15.08,20.49,0,28.6,18.43,221.51,1407,HUB-023,SEC-055,water_deficit_fructificacion
2024-05-02 16:00:00,fructificacion,60.81,60.96,22.23,0,33.07,12.03,198.62,1503,HUB-020,SEC-036,optimal_*
2024-03-21 08:00:00,maduracion,99.53,48.56,19.86,1,34.58,18.43,121.45,2157,HUB-011,SEC-005,k_deficiency_moderate
2024-09-10 08:00:00,fructificacion,68.17,55.81,21.17,0,20.58,11.01,216.06,1811,HUB-017,SEC-058,optimal_*
2024-12-03 13:00:00,vegetativo,61.36,21.43,18.83,0,34.07,16.4,222.72,1838,HUB-022,SEC-033,water_deficit_vegetativo
2024-06-05 16:00:00,fructificacion,51.5,61.19,24.32,0,33.78,3.53,148.86,1449,HUB-025,SEC-039,p_deficiency_severe
2024-11-02 21:00:00,fructificacion,62.14,54.45,22.97,0,8.31,10.27,160.78,1925,HUB-009,SEC-045,n_deficiency_severe
2024-06-03 06:00:00,floracion,76.45,60.04,21.7,1,23.53,13.08,201.27,1727,HUB-013,SEC-022,optimal_*
2024-05-25 15:00:00,maduracion,82.14,68.15,22.73,1,23.01,16.59,100.45,1523,HUB-003,SEC-009,fungal_risk_ojo_gallo_maduracion
2024-10-12 21:00:00,fructificacion,65.86,53.18,21.54,0,8.56,12.83,162.35,1782,HUB-014,SEC-032,n_deficiency_severe
2024-08-29 03:00:00,vegetativo,68.98,52.82,23.67,0,32.19,12.21,213.71,1759,HUB-004,SEC-063,optimal_*
2024-12-23 12:00:00,floracion,61.17,49.38,24.78,0,28.6,19.57,210.36,1619,HUB-022,SEC-050,optimal_*
2024-07-25 12:00:00,vegetativo,73.27,71.32,19.83,1,28.26,19.8,141.43,1880,HUB-014,SEC-041,fungal_risk_roya_vegetativo
2024-10-31 07:00:00,fructificacion,85.43,48.35,21.19,1,21.8,13.62,52.52,1729,HUB-017,SEC-012,k_deficiency_severe
2024-03-29 10:00:00,floracion,90.09,80.13,21.89,1,21.31,15.31,129.4,1930,HUB-023,SEC-046,excess_humidity_soil
2024-01-03 22:00:00,floracion,100.0,45.68,18.45,1,8.58,18.86,134.93,1926,HUB-023,SEC-054,n_deficiency_severe
2024-01-21 23:00:00,floracion,70.33,60.18,22.0,0,24.0,18.88,194.2,1497,HUB-023,SEC-002,n_deficiency_moderate
2024-06-09 13:00:00,floracion,62.61,54.74,22.18,0,24.0,12.67,229.44,1832,HUB-020,SEC-067,n_deficiency_moderate
2024-09-07 21:00:00,floracion,82.56,29.4,20.32,0,33.02,13.69,100.0,1975,HUB-002,SEC-063,water_deficit_floracion
2024-03-28 05:00:00,vegetativo,59.77,21.18,22.23,0,23.4,13.2,191.95,2098,HUB-005,SEC-005,water_deficit_vegetativo
2024-01-26 11:00:00,fructificacion,64.81,20.49,21.42,0,26.61,13.81,151.91,1726,HUB-015,SEC-057,water_deficit_fructificacion
2024-02-23 12:00:00,fructificacion,63.98,25.3,20.45,0,26.24,14.08,181.01,1560,HUB-002,SEC-006,water_deficit_fructificacion
2024-02-11 07:00:00,vegetativo,73.82,56.58,22.85,1,22.56,17.61,186.08,1512,HUB-006,SEC-001,n_deficiency_moderate
2024-03-08 07:00:00,fructificacion,75.59,19.87,17.56,0,33.98,11.0,205.44,1885,HUB-016,SEC-037,water_deficit_fructificacion
2024-06-04 00:00:00,vegetativo,71.97,55.82,20.64,0,16.55,16.86,135.38,1681,HUB-023,SEC-008,n_deficiency_severe
2024-07-07 00:00:00,vegetativo,76.71,59.12,19.39,0,22.93,7.22,110.0,1921,HUB-001,SEC-005,p_deficiency_severe
2024-05-20 00:00:00,fructificacion,85.91,66.92,21.19,1,39.34,21.44,162.32,2034,HUB-009,SEC-028,optimal_*
2024-10-08 09:00:00,vegetativo,67.26,21.95,24.72,0,28.27,16.03,206.39,1813,HUB-016,SEC-062,water_deficit_vegetativo
2024-12-04 02:00:00,fructificacion,95.84,56.43,19.4,1,24.0,12.49,183.25,2093,HUB-016,SEC-044,n_deficiency_moderate
2024-02-09 22:00:00,vegetativo,65.5,20.77,20.31,0,19.8,17.06,205.48,1554,HUB-003,SEC-034,water_deficit_vegetativo
2024-10-29 00:00:00,floracion,71.93,18.13,22.05,0,34.72,15.97,188.61,1647,HUB-005,SEC-011,water_deficit_floracion
2024-09-14 21:00:00,maduracion,99.11,64.9,21.69,1,23.19,15.88,188.98,1701,HUB-011,SEC-059,optimal_*
2024-01-10 21:00:00,vegetativo,67.46,25.58,20.12,0,27.32,18.27,186.18,2005,HUB-023,SEC-063,water_deficit_vegetativo
2024-02-13 04:00:00,fructificacion,67.17,18.82,20.47,0,36.24,12.19,242.28,2064,HUB-015,SEC-020,water_deficit_fructificacion
2024-03-15 17:00:00,fructificacion,89.92,68.3,15.36,1,34.05,10.0,214.35,1927,HUB-016,SEC-022,optimal_*
2024-03-29 02:00:00,maduracion,67.81,48.32,24.88,0,28.22,5.32,157.48,1846,HUB-023,SEC-060,p_deficiency_severe
2024-10-13 14:00:00,vegetativo,78.0,66.51,21.01,0,33.05,15.62,165.52,1865,HUB-010,SEC-003,optimal_*
2024-09-15 20:00:00,vegetativo,90.24,51.2,21.44,1,23.16,6.24,185.73,1752,HUB-003,SEC-001,p_deficiency_severe
2024-02-05 01:00:00,floracion,63.43,18.98,22.98,0,20.3,15.5,149.93,1718,HUB-013,SEC-050,water_deficit_floracion
2024-11-09 22:00:00,plantula,84.6,59.31,16.85,1,23.56,9.68,159.21,2099,HUB-014,SEC-040,p_deficiency_moderate
2024-07-21 06:00:00,vegetativo,76.4,52.81,18.75,1,17.22,17.99,151.98,1655,HUB-015,SEC-032,n_deficiency_severe
2024-02-10 17:00:00,cosecha,79.36,68.71,22.38,1,21.16,13.79,191.62,1558,HUB-013,SEC-058,optimal_*
2024-10-28 21:00:00,vegetativo,56.95,53.45,22.55,0,47.026396875693266,13.57,198.15,1561,HUB-019,SEC-037,optimal_or_n_excess_mix
2024-06-15 17:00:00,fructificacion,61.51,21.25,22.56,0,35.58,15.94,175.35,1601,HUB-020,SEC-011,water_deficit_fructificacion
2024-10-30 17:00:00,floracion,53.45,25.2,21.07,0,22.23,15.87,222.89,1490,HUB-014,SEC-015,water_deficit_floracion
2024-02-23 23:00:00,vegetativo,57.86,48.42,22.77,0,27.79,7.82,234.46,1746,HUB-023,SEC-041,p_deficiency_severe
2024-05-17 01:00:00,maduracion,54.09,15.59,22.65,0,42.77,17.82,190.16,1877,HUB-009,SEC-059,water_deficit_maduracion
2024-05-20 15:00:00,cosecha,64.0,55.17,23.57,0,14.0,14.61,157.01,1683,HUB-017,SEC-024,n_deficiency_severe
2024-04-11 18:00:00,vegetativo,56.12,16.47,20.96,0,33.74,19.32,159.97,1815,HUB-006,SEC-004,water_deficit_vegetativo
2024-02-24 07:00:00,vegetativo,81.78,77.21,21.08,1,25.46,10.0,200.63,1563,HUB-016,SEC-025,excess_humidity_soil
2024-12-13 02:00:00,fructificacion,84.82,59.13,19.65,1,37.2,12.48,160.13,1863,HUB-015,SEC-031,optimal_*
2024-07-05 06:00:00,plantula,83.48,74.36,21.73,1,24.09,19.91,150.66,1863,HUB-004,SEC-051,excess_humidity_soil
2024-07-20 03:00:00,vegetativo,67.55,57.05,21.88,0,28.18,12.6,214.9,1750,HUB-023,SEC-019,optimal_*
2024-02-19 19:00:00,vegetativo,71.07,60.35,19.72,1,22.33,16.96,163.24,1656,HUB-004,SEC-015,optimal_*
2024-02-09 04:00:00,vegetativo,60.15,13.38,22.33,0,35.51,17.5,159.47,1531,HUB-020,SEC-048,water_deficit_vegetativo
2024-06-26 17:00:00,vegetativo,71.65,65.05,20.51,1,23.69,13.92,169.47,1569,HUB-018,SEC-061,fungal_risk_roya_vegetativo
2024-11-26 04:00:00,floracion,52.54,45.65,25.08,0,24.0,13.28,144.84,1213,HUB-004,SEC-003,n_deficiency_moderate
2024-06-19 03:00:00,cosecha,86.92,78.53,19.41,1,25.57,18.96,207.26,1758,HUB-002,SEC-018,excess_humidity_soil
2024-08-16 00:00:00,fructificacion,84.85,64.14,19.98,1,24.66,13.45,200.57,1923,HUB-004,SEC-046,optimal_*
2024-01-13 14:00:00,floracion,61.2,52.52,19.59,0,21.01,6.32,178.56,1830,HUB-007,SEC-031,p_deficiency_severe
2024-09-15 22:00:00,vegetativo,84.03,62.17,21.95,1,25.76,15.97,210.19,1572,HUB-003,SEC-017,optimal_*
2024-11-03 21:00:00,fructificacion,55.38,20.49,25.16,0,16.3,15.09,178.43,1592,HUB-018,SEC-051,water_deficit_fructificacion
2024-01-27 22:00:00,vegetativo,72.95,79.03,20.85,1,25.51,19.41,191.39,2170,HUB-006,SEC-035,excess_humidity_soil
2024-01-14 00:00:00,vegetativo,73.44,69.28,22.59,1,21.61,14.13,188.93,1612,HUB-015,SEC-062,optimal_*
2024-01-19 18:00:00,maduracion,65.88,55.72,20.68,0,15.68,15.91,183.37,1581,HUB-014,SEC-014,n_deficiency_severe
2024-04-27 07:00:00,floracion,93.37,52.32,17.11,1,12.44,15.46,209.37,2065,HUB-002,SEC-049,n_deficiency_severe
2024-08-28 11:00:00,maduracion,81.81,70.1,21.75,1,32.57,16.82,174.72,1745,HUB-016,SEC-033,optimal_*
2024-03-28 18:00:00,vegetativo,79.97,68.44,19.62,1,20.32,10.15,208.88,1731,HUB-020,SEC-035,fungal_risk_roya_vegetativo
2024-07-08 15:00:00,fructificacion,55.96,51.62,25.27,0,42.16,5.14,165.44,1539,HUB-004,SEC-070,p_deficiency_severe
2024-10-30 05:00:00,maduracion,62.3,58.3,22.66,0,27.44,13.83,182.75,1398,HUB-003,SEC-026,optimal_*
2024-05-20 11:00:00,vegetativo,83.06,43.66,17.16,1,22.02,20.86,200.45,1656,HUB-004,SEC-024,n_deficiency_moderate
2024-06-23 17:00:00,plantula,72.99,50.1,21.82,0,28.23,6.4,179.76,1951,HUB-001,SEC-056,p_deficiency_severe
2024-07-15 00:00:00,floracion,91.25,51.96,18.74,1,35.77,14.3,116.97,2197,HUB-001,SEC-058,k_deficiency_moderate
2024-11-02 23:00:00,fructificacion,61.08,19.38,16.96,0,35.34,15.17,163.89,2129,HUB-019,SEC-003,water_deficit_fructificacion
2024-07-27 10:00:00,vegetativo,59.88,13.37,18.77,0,25.55,11.0,205.23,1528,HUB-003,SEC-052,water_deficit_vegetativo
2024-09-29 06:00:00,vegetativo,60.72,19.35,22.62,0,18.53,18.94,228.0,1603,HUB-008,SEC-035,water_deficit_vegetativo
2024-05-26 07:00:00,vegetativo,79.15,45.05,22.85,1,20.02,15.77,220.97,1394,HUB-006,SEC-019,n_deficiency_moderate
2024-11-20 09:00:00,vegetativo,48.36,17.07,23.14,0,32.19,17.17,183.52,1714,HUB-021,SEC-026,water_deficit_vegetativo
2024-08-21 20:00:00,plantula,46.92,13.48,23.74,0,27.06,19.79,154.46,1307,HUB-006,SEC-067,water_deficit_plantula
2024-03-09 00:00:00,floracion,60.98,50.55,20.38,0,29.37,7.03,162.87,1791,HUB-004,SEC-040,p_deficiency_severe
2024-01-03 07:00:00,vegetativo,88.11,67.54,18.31,1,38.83,14.84,138.99,1974,HUB-024,SEC-046,fungal_risk_roya_vegetativo
2024-01-29 13:00:00,vegetativo,93.6,71.58,19.67,1,22.75,12.48,188.3,1765,HUB-013,SEC-036,fungal_risk_roya_vegetativo
2024-04-30 16:00:00,maduracion,67.02,58.71,21.65,0,24.0,10.73,144.76,1656,HUB-019,SEC-021,n_deficiency_moderate
2024-11-09 05:00:00,floracion,61.16,19.2,22.73,0,26.97,16.45,177.98,1654,HUB-016,SEC-041,water_deficit_floracion
2024-08-11 13:00:00,vegetativo,63.84,24.79,17.77,0,39.28,20.39,218.92,1832,HUB-012,SEC-014,water_deficit_vegetativo
2024-05-18 21:00:00,plantula,68.11,69.54,21.27,1,27.12,12.08,191.95,1666,HUB-005,SEC-017,excess_humidity_soil
2024-09-01 01:00:00,floracion,52.23,62.16,24.39,0,14.9,20.58,179.6,1675,HUB-004,SEC-056,n_deficiency_moderate
2024-11-21 01:00:00,floracion,71.84,64.2,19.65,1,27.99,21.41,204.23,1722,HUB-008,SEC-053,fungal_risk_botrytis_floracion
2024-05-24 08:00:00,fructificacion,69.65,79.03,19.12,1,33.73,19.81,186.0,1503,HUB-003,SEC-010,excess_humidity_soil
2024-08-06 10:00:00,vegetativo,71.81,51.31,22.48,1,36.27,6.21,112.66,1905,HUB-014,SEC-056,p_deficiency_severe
2024-06-21 17:00:00,maduracion,61.58,57.22,22.9,0,24.45,13.45,154.05,1700,HUB-005,SEC-061,optimal_*
2024-02-10 19:00:00,vegetativo,86.22,58.56,20.31,1,22.41,18.15,162.89,1711,HUB-019,SEC-059,optimal_*
2024-10-12 04:00:00,floracion,79.91,53.98,21.68,1,24.09,16.66,212.7,1813,HUB-014,SEC-038,optimal_*
2024-05-27 10:00:00,vegetativo,72.22,23.64,22.16,0,29.96,14.36,143.69,1616,HUB-007,SEC-010,water_deficit_vegetativo
2024-11-25 13:00:00,maduracion,47.94,59.25,23.68,0,20.95,14.38,161.0,1291,HUB-002,SEC-034,n_deficiency_moderate
2024-10-28 14:00:00,maduracion,50.51,23.25,22.37,0,26.68,15.15,108.31,1432,HUB-020,SEC-005,water_deficit_maduracion
2024-11-27 12:00:00,floracion,82.25,13.18,19.17,0,29.08,19.41,203.18,1657,HUB-009,SEC-056,water_deficit_floracion
2024-03-05 19:00:00,maduracion,57.81,15.52,21.06,0,36.15,23.15,217.36,1678,HUB-021,SEC-042,water_deficit_maduracion
2024-05-18 06:00:00,floracion,64.05,16.93,19.13,0,36.68,13.15,183.23,1886,HUB-006,SEC-037,water_deficit_floracion
2024-11-21 14:00:00,plantula,84.37,76.58,20.15,1,24.5,18.82,142.88,1909,HUB-013,SEC-021,excess_humidity_soil
2024-02-22 10:00:00,fructificacion,70.17,49.9,19.54,0,38.62,5.85,216.9,1779,HUB-018,SEC-061,p_deficiency_severe
2024-08-22 04:00:00,floracion,92.12,60.14,18.65,1,24.43,24.33,193.64,1797,HUB-009,SEC-003,fungal_risk_botrytis_floracion
2024-09-11 17:00:00,plantula,77.42,48.39,17.94,1,27.09,17.06,329.08,2003,HUB-001,SEC-026,k_excess
2024-08-18 10:00:00,floracion,72.56,55.59,23.49,0,16.67,20.12,224.85,1927,HUB-022,SEC-012,n_deficiency_severe
2024-05-20 21:00:00,floracion,72.44,73.02,21.73,1,24.34,14.41,174.55,1552,HUB-011,SEC-015,optimal_*
2024-10-31 18:00:00,maduracion,58.75,24.67,23.94,0,30.37,17.01,243.4,1618,HUB-004,SEC-057,water_deficit_maduracion
2024-07-21 15:00:00,plantula,63.81,54.15,20.23,0,23.92,17.91,95.47,1938,HUB-017,SEC-035,k_deficiency_moderate
2024-02-12 10:00:00,vegetativo,83.52,62.29,21.04,1,36.8,18.4,185.08,2075,HUB-021,SEC-035,optimal_*
2024-10-25 02:00:00,maduracion,71.62,60.16,21.74,0,19.0,17.43,250.73,1594,HUB-013,SEC-057,n_deficiency_moderate
2024-05-26 17:00:00,floracion,66.61,24.31,21.8,0,40.97,17.83,184.18,1805,HUB-022,SEC-013,water_deficit_floracion
2024-12-03 06:00:00,vegetativo,66.52,52.67,20.74,0,37.56,9.72,168.47,1781,HUB-001,SEC-010,p_deficiency_moderate
2024-04-15 17:00:00,plantula,65.54,22.35,21.71,0,40.62,16.75,125.25,1957,HUB-012,SEC-056,water_deficit_plantula
2024-12-13 05:00:00,maduracion,68.29,52.5,20.7,0,24.04,13.33,195.37,2096,HUB-019,SEC-044,optimal_*
2024-11-13 03:00:00,vegetativo,48.64,19.73,20.07,0,34.08,22.5,143.1,1443,HUB-025,SEC-027,water_deficit_vegetativo
2024-05-30 03:00:00,plantula,77.61,83.34,20.26,1,20.2,16.86,187.34,1706,HUB-003,SEC-006,excess_humidity_soil
2024-11-28 14:00:00,fructificacion,77.0,56.3,20.55,1,10.02,16.16,208.32,1590,HUB-024,SEC-016,n_deficiency_severe
2024-05-25 20:00:00,cosecha,65.1,57.19,21.82,1,27.57,6.03,204.07,1259,HUB-008,SEC-068,p_deficiency_severe
2024-01-08 03:00:00,fructificacion,91.02,51.74,20.78,1,23.54,15.84,200.0,1917,HUB-024,SEC-062,n_deficiency_moderate
2024-04-11 15:00:00,vegetativo,64.83,48.39,22.01,0,20.97,14.71,203.03,1576,HUB-002,SEC-005,optimal_*
2024-04-02 18:00:00,plantula,68.14,65.18,22.16,1,23.33,11.47,201.82,1329,HUB-018,SEC-018,optimal_*
2024-01-27 21:00:00,plantula,76.64,53.58,20.25,1,25.89,11.29,123.84,1802,HUB-016,SEC-060,k_deficiency_moderate
2024-05-07 08:00:00,vegetativo,51.83,58.85,22.25,0,27.0,31.42371701687381,152.55,1755,HUB-025,SEC-045,optimal_*+p_excess_hint
2024-08-27 06:00:00,fructificacion,86.61,58.25,20.05,1,45.0,16.47,203.91,1983,HUB-014,SEC-002,optimal_or_n_excess_mix
2024-06-24 17:00:00,vegetativo,56.67,19.95,20.91,0,39.68,11.0,215.13,1620,HUB-015,SEC-046,water_deficit_vegetativo
2024-03-23 13:00:00,floracion,74.75,69.22,20.22,1,30.48,22.12,357.39,1650,HUB-025,SEC-012,k_excess
2024-08-05 20:00:00,maduracion,65.91,64.53,21.83,0,30.88,5.2,167.23,1544,HUB-007,SEC-010,p_deficiency_severe
2024-08-05 01:00:00,fructificacion,54.63,25.98,20.78,0,20.52,19.23,164.25,1704,HUB-023,SEC-013,water_deficit_fructificacion
2024-02-17 15:00:00,maduracion,85.42,54.99,17.48,1,26.92,13.86,174.74,1985,HUB-007,SEC-049,optimal_*
2024-09-27 01:00:00,vegetativo,87.1,63.62,16.09,1,32.4,19.31,151.57,1952,HUB-020,SEC-058,fungal_risk_roya_vegetativo
2024-02-28 09:00:00,vegetativo,88.28,51.48,19.85,1,23.94,20.03,205.71,1808,HUB-011,SEC-061,optimal_*
